Year,City,NOC,Country,GwCodes,MappingStatus,MappingReason,GoldMedals,SilverMedals,BronzeMedals,TotalMedals,TotalMedalsAwarded,GoldMedalsAwarded,TotalMedalShare,GoldMedalShare,ParticipationStatus,BoycottBy
1976,Montreal,USA,United States,2,mapped,,34.0,35.0,25.0,94.0,613,198,0.1533442088091354,0.1717171717171717,participated,
1976,Montreal,VEN,Venezuela,101,mapped,,0.0,1.0,0.0,1.0,613,198,0.0016313213703099,0.0,participated,
1976,Montreal,YUG,Yugoslavia,345,mapped,,2.0,3.0,3.0,8.0,613,198,0.0130505709624796,0.0101010101010101,participated,
1980,Moskva,AFG,Afghanistan,700,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,ALG,Algeria,615,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,AND,Andorra,,excluded_no_cshapes_geometry,No corresponding geometry is available in the adopted CShapes/Gleditsch-Ward sovereign-state basemap for this Olympic scope.,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,ANG,Angola,540,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,AUS,Australia,900,mapped,,2.0,2.0,5.0,9.0,631,204,0.0142630744849445,0.0098039215686274,participated,
1980,Moskva,AUT,Austria,305,mapped,,1.0,2.0,1.0,4.0,631,204,0.0063391442155309,0.0049019607843137,participated,
1980,Moskva,BEL,Belgium,211,mapped,,1.0,0.0,0.0,1.0,631,204,0.0015847860538827,0.0049019607843137,participated,
1980,Moskva,BEN,Benin,434,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,BOT,Botswana,571,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,BRA,Brazil,140,mapped,,2.0,0.0,2.0,4.0,631,204,0.0063391442155309,0.0098039215686274,participated,
1980,Moskva,BUL,Bulgaria,355,mapped,,8.0,16.0,17.0,41.0,631,204,0.0649762282091917,0.0392156862745098,participated,
1980,Moskva,CGO,Congo (Brazzaville),484,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,CMR,Cameroon,471,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,COL,Colombia,100,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,CRC,Costa Rica,94,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,CUB,Cuba,40,mapped,,8.0,7.0,5.0,20.0,631,204,0.0316957210776545,0.0392156862745098,participated,
1980,Moskva,CYP,Cyprus,352,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,DEN,Denmark,390,mapped,,2.0,1.0,2.0,5.0,631,204,0.0079239302694136,0.0098039215686274,participated,
1980,Moskva,DOM,Dominican Republic,42,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,ECU,Ecuador,130,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,ESP,Spain,230,mapped,,1.0,3.0,2.0,6.0,631,204,0.0095087163232963,0.0049019607843137,participated,
1980,Moskva,ETH,Ethiopia,530,mapped,,2.0,0.0,2.0,4.0,631,204,0.0063391442155309,0.0098039215686274,participated,
1980,Moskva,FIN,Finland,375,mapped,,3.0,1.0,4.0,8.0,631,204,0.0126782884310618,0.0147058823529411,participated,
1980,Moskva,FRA,France,220,mapped,,6.0,5.0,3.0,14.0,631,204,0.0221870047543581,0.0294117647058823,participated,
1980,Moskva,GBR,Great Britain,200,mapped,,5.0,7.0,9.0,21.0,631,204,0.0332805071315372,0.0245098039215686,participated,
1980,Moskva,GDR,East Germany,265,mapped,,47.0,37.0,42.0,126.0,631,204,0.1996830427892234,0.230392156862745,participated,
1980,Moskva,GRE,Greece,350,mapped,,1.0,0.0,2.0,3.0,631,204,0.0047543581616481,0.0049019607843137,participated,
1980,Moskva,GUA,Guatemala,90,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,GUI,Guinea,438,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,GUY,Guyana,110,mapped,,0.0,0.0,1.0,1.0,631,204,0.0015847860538827,0.0,participated,
1980,Moskva,HUN,Hungary,310,mapped,,7.0,10.0,15.0,32.0,631,204,0.0507131537242472,0.034313725490196,participated,
1980,Moskva,IND,India,750,mapped,,1.0,0.0,0.0,1.0,631,204,0.0015847860538827,0.0049019607843137,participated,
1980,Moskva,IRL,Ireland,205,mapped,,0.0,1.0,1.0,2.0,631,204,0.0031695721077654,0.0,participated,
1980,Moskva,IRQ,Iraq,645,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,ISL,Iceland,395,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,ITA,Italy,325,mapped,,8.0,3.0,4.0,15.0,631,204,0.0237717908082408,0.0392156862745098,participated,
1980,Moskva,JAM,Jamaica,51,mapped,,0.0,0.0,3.0,3.0,631,204,0.0047543581616481,0.0,participated,
1980,Moskva,JOR,Jordan,663,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,KUW,Kuwait,690,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,LAO,Laos,812,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,LBA,Libya,620,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,LES,Lesotho,570,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,LIB,Lebanon,660,mapped,,0.0,0.0,1.0,1.0,631,204,0.0015847860538827,0.0,participated,
1980,Moskva,LUX,Luxembourg,212,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,MAD,Madagascar,580,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,MEX,Mexico,70,mapped,,0.0,1.0,3.0,4.0,631,204,0.0063391442155309,0.0,participated,
1980,Moskva,MGL,Mongolia,712,mapped,,0.0,2.0,2.0,4.0,631,204,0.0063391442155309,0.0,participated,
1980,Moskva,MLI,Mali,432,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,MLT,Malta,338,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,MOZ,Mozambique,541,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,MYA,Myanmar,775,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,NCA,Nicaragua,93,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,NED,Netherlands,210,mapped,,0.0,1.0,2.0,3.0,631,204,0.0047543581616481,0.0,participated,
1980,Moskva,NEP,Nepal,790,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,NGR,Nigeria,475,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,NZL,New Zealand,920,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,PER,Peru,135,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,POL,Poland,290,mapped,,3.0,14.0,15.0,32.0,631,204,0.0507131537242472,0.0147058823529411,participated,
1980,Moskva,POR,Portugal,235,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,PRK,North Korea,731,mapped,,0.0,3.0,2.0,5.0,631,204,0.0079239302694136,0.0,participated,
1980,Moskva,PUR,Puerto Rico,,excluded_non_sovereign,Olympic delegation does not correspond to an independent sovereign-state geometry in the adopted CShapes choropleth.,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,ROU,Romania,360,mapped,,6.0,6.0,13.0,25.0,631,204,0.0396196513470681,0.0294117647058823,participated,
1980,Moskva,SEN,Senegal,433,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,SEY,Seychelles,,excluded_no_cshapes_geometry,No corresponding geometry is available in the adopted CShapes/Gleditsch-Ward sovereign-state basemap for this Olympic scope.,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,SLE,Sierra Leone,451,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,SMR,San Marino,,excluded_no_cshapes_geometry,No corresponding geometry is available in the adopted CShapes/Gleditsch-Ward sovereign-state basemap for this Olympic scope.,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,SRI,Sri Lanka,780,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,SUI,Switzerland,225,mapped,,2.0,0.0,0.0,2.0,631,204,0.0031695721077654,0.0098039215686274,participated,
1980,Moskva,SWE,Sweden,380,mapped,,3.0,3.0,6.0,12.0,631,204,0.0190174326465927,0.0147058823529411,participated,
1980,Moskva,SYR,Syria,652,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,TAN,Tanzania,510,mapped,,0.0,2.0,0.0,2.0,631,204,0.0031695721077654,0.0,participated,
1980,Moskva,TCH,Czechoslovakia,315,mapped,,2.0,3.0,9.0,14.0,631,204,0.0221870047543581,0.0098039215686274,participated,
1980,Moskva,TTO,Trinidad and Tobago,52,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,UGA,Uganda,500,mapped,,0.0,1.0,0.0,1.0,631,204,0.0015847860538827,0.0,participated,
1980,Moskva,URS,Soviet Union,365,mapped,,80.0,69.0,46.0,195.0,631,204,0.3090332805071315,0.392156862745098,participated,
1980,Moskva,USA,United States,2,mapped,,,,,,631,204,,,boycott,USA
1980,Moskva,VEN,Venezuela,101,mapped,,0.0,1.0,0.0,1.0,631,204,0.0015847860538827,0.0,participated,
1980,Moskva,VIE,Vietnam,816,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,YUG,Yugoslavia,345,mapped,,2.0,3.0,4.0,9.0,631,204,0.0142630744849445,0.0098039215686274,participated,
1980,Moskva,ZAM,Zambia,551,mapped,,0.0,0.0,0.0,0.0,631,204,0.0,0.0,participated,
1980,Moskva,ZIM,Zimbabwe,552,mapped,,1.0,0.0,0.0,1.0,631,204,0.0015847860538827,0.0049019607843137,participated,
1984,Los Angeles,AHO,Netherlands Antilles,,excluded_non_sovereign,Olympic delegation does not correspond to an independent sovereign-state geometry in the adopted CShapes choropleth.,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,ALG,Algeria,615,mapped,,0.0,0.0,2.0,2.0,685,224,0.002919708029197,0.0,participated,
1984,Los Angeles,AND,Andorra,,excluded_no_cshapes_geometry,No corresponding geometry is available in the adopted CShapes/Gleditsch-Ward sovereign-state basemap for this Olympic scope.,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,ANT,Antigua and Barbuda,,excluded_no_cshapes_geometry,No corresponding geometry is available in the adopted CShapes/Gleditsch-Ward sovereign-state basemap for this Olympic scope.,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,ARG,Argentina,160,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,AUS,Australia,900,mapped,,4.0,8.0,12.0,24.0,685,224,0.0350364963503649,0.0178571428571428,participated,
1984,Los Angeles,AUT,Austria,305,mapped,,1.0,1.0,1.0,3.0,685,224,0.0043795620437956,0.0044642857142857,participated,
1984,Los Angeles,BAH,Bahamas,31,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,BAN,Bangladesh,771,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,BAR,Barbados,53,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,BEL,Belgium,211,mapped,,1.0,1.0,2.0,4.0,685,224,0.0058394160583941,0.0044642857142857,participated,
1984,Los Angeles,BEN,Benin,434,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,BER,Bermuda,,excluded_non_sovereign,Olympic delegation does not correspond to an independent sovereign-state geometry in the adopted CShapes choropleth.,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,BHU,Bhutan,760,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,BIZ,Belize,80,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,BOL,Bolivia,145,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,BOT,Botswana,571,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,BRA,Brazil,140,mapped,,1.0,5.0,2.0,8.0,685,224,0.0116788321167883,0.0044642857142857,participated,
1984,Los Angeles,BRN,Bahrain,692,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,CAF,Central African Republic,482,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,CAN,Canada,20,mapped,,10.0,18.0,16.0,44.0,685,224,0.0642335766423357,0.0446428571428571,participated,
1984,Los Angeles,CAY,Cayman Islands,,excluded_non_sovereign,Olympic delegation does not correspond to an independent sovereign-state geometry in the adopted CShapes choropleth.,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,CGO,Congo (Brazzaville),484,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,CHA,Chad,483,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,CHI,Chile,155,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,CHN,China,710,mapped,,15.0,8.0,9.0,32.0,685,224,0.0467153284671532,0.0669642857142857,participated,
1984,Los Angeles,CIV,Cote d'Ivoire,437,mapped,,0.0,1.0,0.0,1.0,685,224,0.0014598540145985,0.0,participated,
1984,Los Angeles,CMR,Cameroon,471,mapped,,0.0,0.0,1.0,1.0,685,224,0.0014598540145985,0.0,participated,
1984,Los Angeles,COD,Congo (Kinshasa),490,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,COL,Colombia,100,mapped,,0.0,1.0,0.0,1.0,685,224,0.0014598540145985,0.0,participated,
1984,Los Angeles,CRC,Costa Rica,94,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,CYP,Cyprus,352,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,DEN,Denmark,390,mapped,,0.0,3.0,3.0,6.0,685,224,0.0087591240875912,0.0,participated,
1984,Los Angeles,DJI,Djibouti,522,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,DOM,Dominican Republic,42,mapped,,0.0,0.0,1.0,1.0,685,224,0.0014598540145985,0.0,participated,
1984,Los Angeles,ECU,Ecuador,130,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,EGY,Egypt,651,mapped,,0.0,1.0,0.0,1.0,685,224,0.0014598540145985,0.0,participated,
1984,Los Angeles,ESA,El Salvador,92,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,ESP,Spain,230,mapped,,1.0,2.0,2.0,5.0,685,224,0.0072992700729927,0.0044642857142857,participated,
1984,Los Angeles,FIJ,Fiji,950,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,FIN,Finland,375,mapped,,4.0,2.0,6.0,12.0,685,224,0.0175182481751824,0.0178571428571428,participated,
1984,Los Angeles,FRA,France,220,mapped,,5.0,7.0,16.0,28.0,685,224,0.0408759124087591,0.0223214285714285,participated,
1984,Los Angeles,FRG,West Germany,260,mapped,,17.0,19.0,23.0,59.0,685,224,0.0861313868613138,0.0758928571428571,participated,
1984,Los Angeles,GAB,Gabon,481,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,GAM,Gambia,420,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,GBR,Great Britain,200,mapped,,5.0,11.0,21.0,37.0,685,224,0.0540145985401459,0.0223214285714285,participated,
1984,Los Angeles,GEQ,Equatorial Guinea,411,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,GHA,Ghana,452,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,GRE,Greece,350,mapped,,0.0,1.0,1.0,2.0,685,224,0.002919708029197,0.0,participated,
1984,Los Angeles,GRN,Grenada,,excluded_no_cshapes_geometry,No corresponding geometry is available in the adopted CShapes/Gleditsch-Ward sovereign-state basemap for this Olympic scope.,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,GUA,Guatemala,90,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,GUI,Guinea,438,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,GUY,Guyana,110,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,HAI,Haiti,41,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,HKG,Hong Kong,,excluded_non_sovereign,Olympic delegation does not correspond to an independent sovereign-state geometry in the adopted CShapes choropleth.,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,HON,Honduras,91,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,INA,Indonesia,850,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,IND,India,750,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,IRL,Ireland,205,mapped,,0.0,1.0,0.0,1.0,685,224,0.0014598540145985,0.0,participated,
1984,Los Angeles,IRQ,Iraq,645,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,ISL,Iceland,395,mapped,,0.0,0.0,1.0,1.0,685,224,0.0014598540145985,0.0,participated,
1984,Los Angeles,ISR,Israel,666,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,ISV,United States Virgin Islands,,excluded_non_sovereign,Olympic delegation does not correspond to an independent sovereign-state geometry in the adopted CShapes choropleth.,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,ITA,Italy,325,mapped,,14.0,6.0,12.0,32.0,685,224,0.0467153284671532,0.0625,participated,
1984,Los Angeles,IVB,British Virgin Islands,,excluded_non_sovereign,Olympic delegation does not correspond to an independent sovereign-state geometry in the adopted CShapes choropleth.,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,JAM,Jamaica,51,mapped,,0.0,1.0,2.0,3.0,685,224,0.0043795620437956,0.0,participated,
1984,Los Angeles,JOR,Jordan,663,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,JPN,Japan,740,mapped,,10.0,7.0,14.0,31.0,685,224,0.0452554744525547,0.0446428571428571,participated,
1984,Los Angeles,KEN,Kenya,501,mapped,,1.0,0.0,2.0,3.0,685,224,0.0043795620437956,0.0044642857142857,participated,
1984,Los Angeles,KOR,South Korea,732,mapped,,6.0,6.0,7.0,19.0,685,224,0.0277372262773722,0.0267857142857142,participated,
1984,Los Angeles,KSA,Saudi Arabia,670,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,KUW,Kuwait,690,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,LBR,Liberia,450,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,LES,Lesotho,570,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,LIB,Lebanon,660,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,LIE,Liechtenstein,,excluded_no_cshapes_geometry,No corresponding geometry is available in the adopted CShapes/Gleditsch-Ward sovereign-state basemap for this Olympic scope.,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,LUX,Luxembourg,212,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,MAD,Madagascar,580,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,MAR,Morocco,600,mapped,,2.0,0.0,0.0,2.0,685,224,0.002919708029197,0.0089285714285714,participated,
1984,Los Angeles,MAS,Malaysia,820,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,MAW,Malawi,553,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,MEX,Mexico,70,mapped,,2.0,3.0,1.0,6.0,685,224,0.0087591240875912,0.0089285714285714,participated,
1984,Los Angeles,MLI,Mali,432,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,MLT,Malta,338,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,MON,Monaco,,excluded_no_cshapes_geometry,No corresponding geometry is available in the adopted CShapes/Gleditsch-Ward sovereign-state basemap for this Olympic scope.,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,MOZ,Mozambique,541,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,MRI,Mauritius,590,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,MTN,Mauritania,435,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,MYA,Myanmar,775,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,NCA,Nicaragua,93,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,NED,Netherlands,210,mapped,,5.0,2.0,6.0,13.0,685,224,0.018978102189781,0.0223214285714285,participated,
1984,Los Angeles,NEP,Nepal,790,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,NGR,Nigeria,475,mapped,,0.0,1.0,1.0,2.0,685,224,0.002919708029197,0.0,participated,
1984,Los Angeles,NIG,Niger,436,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,NOR,Norway,385,mapped,,0.0,1.0,2.0,3.0,685,224,0.0043795620437956,0.0,participated,
1984,Los Angeles,NZL,New Zealand,920,mapped,,8.0,1.0,2.0,11.0,685,224,0.0160583941605839,0.0357142857142857,participated,
1984,Los Angeles,OMA,Oman,698,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,PAK,Pakistan,770,mapped,,1.0,0.0,0.0,1.0,685,224,0.0014598540145985,0.0044642857142857,participated,
1984,Los Angeles,PAN,Panama,95,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,PAR,Paraguay,150,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,PER,Peru,135,mapped,,0.0,1.0,0.0,1.0,685,224,0.0014598540145985,0.0,participated,
1984,Los Angeles,PHI,Philippines,840,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,PNG,Papua New Guinea,910,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,POR,Portugal,235,mapped,,1.0,0.0,2.0,3.0,685,224,0.0043795620437956,0.0044642857142857,participated,
1984,Los Angeles,PUR,Puerto Rico,,excluded_non_sovereign,Olympic delegation does not correspond to an independent sovereign-state geometry in the adopted CShapes choropleth.,0.0,1.0,1.0,2.0,685,224,0.002919708029197,0.0,participated,
1984,Los Angeles,QAT,Qatar,694,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,ROU,Romania,360,mapped,,19.0,16.0,17.0,52.0,685,224,0.075912408759124,0.0848214285714285,participated,
1984,Los Angeles,RWA,Rwanda,517,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,SAM,Samoa,,excluded_no_cshapes_geometry,No corresponding geometry is available in the adopted CShapes/Gleditsch-Ward sovereign-state basemap for this Olympic scope.,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,SEN,Senegal,433,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,SEY,Seychelles,,excluded_no_cshapes_geometry,No corresponding geometry is available in the adopted CShapes/Gleditsch-Ward sovereign-state basemap for this Olympic scope.,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,SGP,Singapore,830,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,SLE,Sierra Leone,451,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,SMR,San Marino,,excluded_no_cshapes_geometry,No corresponding geometry is available in the adopted CShapes/Gleditsch-Ward sovereign-state basemap for this Olympic scope.,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,SOL,Solomon Islands,940,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,SOM,Somalia,520,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,SRI,Sri Lanka,780,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,SUD,Sudan,625,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,SUI,Switzerland,225,mapped,,0.0,4.0,4.0,8.0,685,224,0.0116788321167883,0.0,participated,
1984,Los Angeles,SUR,Suriname,115,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,SWE,Sweden,380,mapped,,2.0,11.0,6.0,19.0,685,224,0.0277372262773722,0.0089285714285714,participated,
1984,Los Angeles,SWZ,Swaziland,572,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,SYR,Syria,652,mapped,,0.0,1.0,0.0,1.0,685,224,0.0014598540145985,0.0,participated,
1984,Los Angeles,TAN,Tanzania,510,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,TGA,Tonga,,excluded_no_cshapes_geometry,No corresponding geometry is available in the adopted CShapes/Gleditsch-Ward sovereign-state basemap for this Olympic scope.,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
1984,Los Angeles,THA,Thailand,800,mapped,,0.0,1.0,0.0,1.0,685,224,0.0014598540145985,0.0,participated,
1984,Los Angeles,TOG,Togo,461,mapped,,0.0,0.0,0.0,0.0,685,224,0.0,0.0,participated,
